,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
12102,b'2727696',59338,59334.36,59338.27,0,16.17560577392578,16.37226104736328,16.08527183532715,3.9099999999962165,-0.1966552734375,-0.09033393859863281,2
13812,b'2958681',59136,59135.42,59136.41966666666,0,19.032405853271484,18.675804138183597,18.74287414550781,0.9996666666629608,0.3566017150878871,-0.2895317077636754,2
1958,b'1298802',59356,59353.35,59356.3075,0,16.90982437133789,17.03221893310547,17.05811309814453,2.9575000000040745,-0.12239456176757812,0.14828872680664062,1
9679,b'2405957',59131,59127.387,59131.4874,0,13.952163696289062,14.46410083770752,13.84197998046875,4.100399999995716,-0.511937141418457,-0.1101837158203125,4
1303,b'1202103',59230,59226.63,59230.15966666667,0,19.45747375488281,19.77664375305176,19.512306213378903,3.5296666666690726,-0.3191699981689524,0.05483245849609375,1
2324,b'1357934',59221,59215.49,59221.56716666667,0,18.130176544189453,18.63804626464844,18.19842529296875,6.077166666669655,-0.5078697204589879,0.06824874877929688,4
7426,b'2093296',59404,59401.21,59404.29,0,19.712934494018555,20.101707458496094,19.847675323486328,3.0800000000017462,-0.38877296447753906,0.13474082946777344,1
14825,b'3114795',59199,59199.145,59199.278,0,19.562042236328125,19.57558250427246,19.07254219055176,0.13300000000162981,-0.013540267944335938,-0.48950004577636363,2
8921,b'2306464',59135,59127.387,59135.42,0,14.58588695526123,14.771994590759276,14.596911430358888,8.032999999995809,-0.1861076354980451,0.011024475097658026,1
24958,b'4622131',59319,59307.16,59319.2475,0,14.239791870117188,14.668405532836914,14.181432723999023,12.08749999999418,-0.42861366271972656,-0.05835914611816406,4
1167,b'1175547',59188,59183.39,59188.295000000006,0,17.10300064086914,17.144031524658203,17.835132598876953,4.905000000006112,-0.0410308837890625,0.7321319580078125,1
18402,b'3697742',58975,58968.297,58975.42,0,17.219985961914062,17.723344802856445,17.17957305908203,7.1229999999995925,-0.5033588409423828,-0.04041290283203125,4
31577,b'955227',59318,59313.37,59318.2475,0,18.528470993041992,18.548545837402344,18.904470443725582,4.877499999995052,-0.020074844360351562,0.3759994506835902,1
