,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
6274,b'1923635',59355,59345.188,59355.31,1,15.89513874053955,15.78883171081543,15.992316246032717,10.12199999999575,0.1063070297241211,0.09717750549316584,2
30149,b'744545',59364,59353.19,59364.26,1,15.31243896484375,15.426787376403809,15.489707946777344,11.069999999999709,-0.1143484115600586,0.17726898193359375,2
22179,b'4235350',59344,59341.176,59344.27,1,16.38326644897461,16.634563446044922,16.376304626464844,3.0939999999973224,-0.2512969970703125,-0.006961822509765625,0
6132,b'1907834',59359,59350.19,59359.29,1,18.197967529296875,18.164365768432617,18.094444274902344,9.099999999998545,0.03360176086425781,-0.10352325439453125,1
391,b'1052664',59318,59303.344,59318.2475,1,15.830373764038086,15.784712791442873,15.921774864196776,14.90350000000035,0.04566097259521307,0.09140110015868963,2
24683,b'4576687',58937,58933.53,58937.5252,1,19.682262420654297,19.413707733154297,19.953536987304688,3.995199999997567,0.2685546875,0.2712745666503906,4
29626,b'687365',59321,59311.18,59321.25,1,15.938754081726074,15.88355541229248,15.885735511779783,10.069999999999709,0.05519866943359375,-0.05301856994629084,2
24366,b'4524329',59246,59246.23,59246.23,1,19.20941925048828,19.15739250183105,19.18106842041016,0.0,0.052026748657230115,-0.028350830078121447,4
3971,b'1602727',59231,59220.633,59231.473,1,19.0610408782959,19.182079315185547,19.360427856445312,10.839999999996508,-0.12103843688964844,0.29938697814941406,4
10274,b'2484733',59365,59357.31,59365.27,1,16.448768615722656,16.353410720825195,16.575130462646484,7.959999999999127,0.09535789489746094,0.12636184692382812,0
13883,b'2968584',59400,59389.27,59400.27,1,17.026613235473633,16.947769165039062,17.182842254638672,11.0,0.07884407043457031,0.15622901916503906,0
14552,b'305978',59164,59154.223,59164.445166666665,1,16.6108455657959,16.818134307861328,16.571781158447266,10.222166666666453,-0.2072887420654297,-0.03906440734863281,0
15968,b'3319593',59350,59342.26,59350.347400000006,1,15.87965965270996,15.858272552490234,15.840930938720703,8.087400000003981,0.021387100219724786,-0.038728713989256036,2
203,b'1028920',59320,59305.29,59320.2476,1,18.69569206237793,18.439085006713867,19.524309158325195,14.957600000001548,0.2566070556640625,0.8286170959472656,4
16978,b'3487403',59277,59264.16,59277.24,1,16.931188583374023,17.15134620666504,17.252960205078125,13.07999999999447,-0.22015762329101562,0.32177162170410156,0
29768,b'7067',59359,59353.19,59359.29,1,18.35482406616211,18.4038200378418,18.369369506835938,6.099999999998545,-0.04899597167969105,0.014545440673828125,1
2983,b'1458642',59317,59316.414,59317.230200000005,1,18.11939239501953,18.1895751953125,17.83528709411621,0.8162000000083935,-0.07018280029296875,-0.2841053009033203,1
3904,b'1599510',59317,59304.156,59317.22775,1,19.731426239013672,19.41885757446289,19.664268493652344,13.071749999995518,0.31256866455078125,-0.06715774536132812,3
20908,b'4047427',59235,59225.47,59235.47,1,18.994140625,19.61566162109375,19.209617614746094,10.0,-0.62152099609375,0.21547698974609375,4
9577,b'2395813',59243,59243.22,59243.2275,1,16.580322265625,16.774520874023438,16.523494720458984,0.007499999999708962,-0.1941986083984375,-0.056827545166015625,0
6704,b'1975631',59194,59187.42,59194.3325,1,15.427629470825195,15.385692596435549,15.117935180664062,6.912499999998545,0.04193687438964666,-0.3096942901611328,2
7968,b'2181355',59229,59229.23,59229.23,1,19.384323120117188,19.45715713500977,21.195253372192383,0.0,-0.07283401489258168,1.8109302520751953,3
13368,b'2895872',59337,59336.24,59337.27,1,14.192630767822266,14.54179859161377,14.360753059387209,1.0299999999988358,-0.3491678237915039,0.16812229156494318,5
3385,b'1524604',59317,59304.156,59317.230200000005,1,18.42947006225586,18.222427368164062,18.95035171508789,13.074200000002747,0.20704269409179688,0.5208816528320312,1
416,b'1062835',59313,59309.188,59313.3362,1,17.494247436523438,17.541847229003906,17.40066146850586,4.148199999995995,-0.04759979248046875,-0.09358596801757812,0
18562,b'3721557',59334,59327.25,59334.32833333333,1,15.593303680419922,15.62269687652588,15.553939819335938,7.078333333331102,-0.029393196105958808,-0.039363861083984375,2
24704,b'4582771',59220,59215.49,59220.63,1,19.336427688598636,19.30308532714844,19.948657989501957,5.139999999999418,0.03334236145019531,0.6122303009033203,4
12641,b'27800',59346,59343.2,59346.28,1,16.960596084594727,17.09563446044922,16.647844314575195,3.0800000000017462,-0.1350383758544922,-0.31275177001953125,0
11147,b'2611763',59342,59342.26,59342.26,1,19.175559997558597,19.5485954284668,19.038448333740234,0.0,-0.3730354309082031,-0.13711166381836293,4
4773,b'1736562',59344,59344.27,59344.27,1,20.66630172729492,20.547910690307617,20.23328971862793,0.0,0.11839103698730113,-0.43301200866698863,3
10361,b'2492860',59320,59311.2,59320.2476,1,16.660686492919922,16.666419982910156,16.42739486694336,9.047600000005332,-0.005733489990234375,-0.2332916259765625,0
14878,b'3130337',59334,59320.176,59334.32833333333,1,16.406421661376953,16.31794548034668,16.332134246826172,14.152333333331626,0.08847618103027344,-0.07428741455078125,0
13273,b'2875043',58975,58968.297,58975.42,1,18.79690933227539,18.74821662902832,18.68436050415039,7.1229999999995925,0.04869270324707031,-0.112548828125,1
9711,b'2411226',59315,59315.2,59315.23666666666,1,20.005674362182617,20.18445587158203,19.951082229614254,0.036666666659584735,-0.17878150939941406,-0.05459213256836293,3
4225,b'1645202',58937,58937.387,58937.5252,1,19.6937198638916,19.19032287597656,19.30440902709961,0.13819999999395804,0.5033969879150426,-0.3893108367919922,4
26508,b'4846930',59143,59135.42,59143.3775,1,15.925297737121582,15.936378479003906,15.769733428955078,7.9575000000040745,-0.011080741882324219,-0.1555643081665039,2
4873,b'175001',59350,59350.37,59350.37,1,20.66519546508789,20.54494857788086,19.934890747070312,0.0,0.12024688720703125,-0.7303047180175781,3
5946,b'1883378',59335,59324.184,59335.41,1,18.03299331665039,18.112224578857425,18.063201904296875,11.226000000002387,-0.0792312622070348,0.030208587646484375,1
7297,b'2063233',59318,59309.188,59318.2475,1,16.326417922973633,16.257951736450195,16.245628356933594,9.05949999999575,0.0684661865234375,-0.08078956604003906,0
10400,b'2508229',58980,58980.25,58980.25666666668,1,21.384540557861328,21.482666015625,21.0811824798584,0.006666666682576761,-0.09812545776367188,-0.3033580780029297,6
6270,b'1923635',59349,59345.188,59349.32,1,16.39099884033203,16.387300491333008,16.296113967895508,4.131999999997788,0.0036983489990234375,-0.09488487243652344,0
31529,b'947291',59355,59345.188,59355.31,1,15.875935554504396,15.749064445495604,15.988069534301758,10.12199999999575,0.12687110900879262,0.1121339797973615,2
10392,b'2502375',59317,59304.156,59317.230200000005,1,17.960655212402344,18.125518798828125,17.916698455810547,13.074200000002747,-0.16486358642578125,-0.043956756591796875,1
23095,b'4343194',59320,59307.164,59320.2476,1,16.598112106323242,16.78380584716797,16.901357650756836,13.08360000000539,-0.18569374084472656,0.30324554443359375,0
30284,b'763958',59143,59134.29,59143.3775,1,16.494033813476562,16.378589630126953,16.522872924804688,9.087500000001455,0.11544418334960938,0.028839111328125,0
24122,b'4479247',59359,59358.266,59359.29,1,17.925601959228516,18.073673248291016,17.998550415039062,1.0239999999976135,-0.1480712890625,0.07294845581054688,1
31548,b'948760',59342,59335.41,59342.26,1,15.994083404541016,15.993622779846191,15.901384353637695,6.849999999998545,0.00046062469482421875,-0.09269905090332031,2
25300,b'4680080',59222,59215.49,59222.58,1,20.09254646301269,20.013538360595703,20.220897674560547,7.0900000000037835,0.07900810241698863,0.12835121154785512,3
3259,b'1509590',59166,59154.223,59166.4,1,18.670299530029297,18.918663024902344,18.70764923095703,12.177000000003318,-0.24836349487304688,0.037349700927734375,1
7974,b'2181503',58967,58955.27,58967.49,1,16.689712524414062,16.87435531616211,16.722625732421875,12.220000000001164,-0.18464279174804688,0.0329132080078125,0
11451,b'2653244',59328,59327.25,59328.277,1,15.048750877380373,15.238388061523438,14.948883056640623,1.0270000000018626,-0.18963718414306463,-0.09986782073974965,2
3401,b'1529641',58975,58968.297,58975.42,1,19.04376983642578,19.19857406616211,19.049808502197266,7.1229999999995925,-0.15480422973632812,0.006038665771484375,1
7735,b'213769',59344,59336.23,59344.27,1,19.21466064453125,19.456806182861328,19.411754608154297,8.039999999993597,-0.24214553833007812,0.19709396362304688,4
16557,b'3417969',59394,59389.27,59394.28,1,16.170879364013672,16.21946907043457,16.030925750732422,5.010000000002037,-0.04858970642089844,-0.13995361328125,0
2811,b'1431021',59373,59371.34,59373.2675,1,17.475540161132812,17.494977951049805,17.181297302246094,1.9275000000052387,-0.019437789916992188,-0.29424285888671875,0
26068,b'478547',59198,59192.37,59198.3,1,15.434463500976562,15.709169387817385,15.335844993591309,5.930000000000291,-0.2747058868408221,-0.0986185073852539,2
8641,b'2276418',59321,59320.26,59321.25,1,20.55664825439453,20.38353157043457,20.592823028564453,0.9899999999979627,0.17311668395996094,0.036174774169921875,3
4257,b'1658558',59318,59316.28,59318.2475,1,18.846811294555664,18.88740539550781,18.582061767578125,1.9674999999988358,-0.040594100952144885,-0.26474952697753906,1
19250,b'3805621',59317,59311.18,59317.230200000005,1,17.02487564086914,17.27790069580078,17.919679641723633,6.050200000005134,-0.2530250549316406,0.8948040008544922,0
20488,b'3980624',59136,59127.387,59136.41966666666,1,16.999557495117188,17.020463943481445,18.000118255615234,9.03266666665877,-0.020906448364257812,1.0005607604980469,0
4876,b'175001',59355,59350.37,59355.31,1,16.201868057250977,16.23575210571289,16.01898765563965,4.939999999995052,-0.03388404846191406,-0.18288040161132812,0
13422,b'2902660',59364,59357.31,59364.26,1,16.579381942749023,16.82962417602539,16.5220890045166,6.950000000004366,-0.2502422332763672,-0.057292938232421875,0
18427,b'3700261',59343,59343.2,59343.24025,1,20.5876579284668,20.72118377685547,20.18499565124512,0.04025000000547152,-0.13352584838866832,-0.4026622772216797,3
16233,b'3370136',59367,59353.19,59367.259,1,17.827070236206055,17.6197452545166,17.980510711669922,14.068999999995867,0.20732498168945312,0.1534404754638672,1
1768,b'1275290',59400,59389.27,59400.27,1,16.295961380004883,16.21259117126465,16.47334098815918,11.0,0.08337020874023438,0.17737960815429688,0
18741,b'3744415',59394,59389.27,59394.28,1,16.031978607177734,15.97196102142334,16.02949333190918,5.010000000002037,0.06001758575439453,-0.0024852752685546875,2
12077,b'2726751',59255,59252.156,59255.23,1,16.819786071777344,16.735153198242188,16.762874603271484,3.074000000000524,0.08463287353515625,-0.056911468505859375,0
17965,b'3643863',59338,59336.23,59338.27,1,19.973854064941406,20.19791984558105,20.080245971679688,2.039999999993597,-0.22406578063964488,0.10639190673828125,3
26405,b'4837535',59322,59309.26,59322.4,1,20.24827766418457,20.18709754943848,20.27143669128418,13.139999999999418,0.0611801147460902,0.023159027099609375,3
28783,b'59365',59321,59312.38,59321.25,1,16.402114868164062,16.420223236083984,16.61156463623047,8.87000000000262,-0.018108367919921875,0.20944976806640625,0
26347,b'4823629',59199,59185.23,59199.278,1,16.758739471435547,16.572423934936523,16.95212173461914,14.047999999995227,0.18631553649902344,0.19338226318359375,0
23279,b'4363198',59163,59158.2,59163.37,1,16.28150749206543,16.264629364013672,16.14012336730957,5.17000000000553,0.016878128051757812,-0.14138412475585938,0
3231,b'1504003',59228,59215.49,59228.662500000006,1,19.719158172607425,19.552291870117188,19.8239860534668,13.172500000007858,0.16686630249023793,0.104827880859375,3
19129,b'3795337',59220,59215.49,59220.63,1,19.258487701416016,19.337007522583008,19.234546661376957,5.139999999999418,-0.07851982116699219,-0.023941040039058947,4
4994,b'1766252',59166,59154.223,59166.4,1,15.936975479125977,15.873085021972656,15.861310958862305,12.177000000003318,0.06389045715332031,-0.07566452026367188,2
