SNID,norm_MJD,1stDet,MJD,BAND_r,BAND_i,BAND_g
b'427023',59324,59305.285,59324.23416666667,15.667618751525879,15.762371063232422,15.887747764587402
b'427023',59328,59305.285,59328.277,15.738419532775879,15.839723587036133,16.040966033935547
b'427023',59332,59305.285,59332.3,15.792322158813477,15.849161148071289,16.11255645751953
b'427023',59333,59305.285,59333.32,15.811257362365723,15.85537052154541,16.15194320678711
b'427023',59334,59305.285,59334.32833333333,15.815633773803711,15.874540328979492,16.172422409057617
b'4270911',59243,59232.16,59243.2275,16.115638732910156,16.025365829467773,15.995827674865723
b'4270911',59246,59232.16,59246.23,16.146404266357422,16.04156494140625,16.090909957885742
b'4270911',59252,59232.164,59252.2152,16.2392520904541,16.228506088256836,16.286014556884766
b'4270911',59255,59232.16,59255.23,16.304279327392578,16.298015594482422,16.398380279541016
b'4270911',59258,59232.16,59258.23,16.371580123901367,16.3479061126709,16.512889862060547
b'4273585',59377,59377.27,59377.27,20.652799606323242,20.64982795715332,20.26398468017578
b'4273585',59389,59377.27,59389.27,16.407052993774414,16.309574127197266,16.25405502319336
b'4273585',59394,59377.27,59394.28,16.49627685546875,16.443668365478516,16.387367248535156
b'4273585',59400,59377.27,59400.27,16.612117767333984,16.608036041259766,16.58600616455078
b'4273585',59406,59377.27,59406.27,16.736122131347656,16.750957489013672,16.82303237915039
b'427362',59220,59215.49,59220.63,18.418367385864258,19.14710235595703,18.553897857666016
b'427362',59221,59215.49,59221.56716666667,18.421199798583984,19.117481231689453,18.582672119140625
b'427362',59222,59215.49,59222.58,18.532127380371094,19.212770462036133,18.66824722290039
b'427362',59226,59215.49,59226.63,18.734243392944336,19.272628784179688,19.06137466430664
b'427362',59228,59215.49,59228.662500000006,18.727859497070312,19.210006713867188,19.365612030029297
b'427362',59230,59215.49,59230.1705,18.8496036529541,19.330814361572266,19.395734786987305
b'427362',59231,59215.49,59231.473,18.897682189941406,19.154741287231445,19.516098022460938
b'427362',59235,59215.49,59235.47,19.080883026123047,19.15945816040039,19.94662857055664
b'4273676',59313,59304.156,59313.3362,16.54102325439453,17.167333602905273,16.811908721923828
b'4273676',59317,59304.156,59317.230200000005,16.651874542236328,17.1356201171875,17.105989456176758
b'4273676',59318,59304.156,59318.2475,16.640987396240234,17.09490966796875,17.260526657104492
b'4273676',59319,59304.156,59319.24583333333,16.65851593017578,17.03848648071289,17.345048904418945
b'4273676',59320,59304.156,59320.265,16.66666030883789,17.059593200683594,17.418182373046875
b'4273676',59321,59304.156,59321.25,16.686647415161133,17.0240478515625,17.50636863708496
b'4273676',59324,59304.156,59324.232833333335,16.788665771484375,17.0166072845459,17.79967498779297
b'4273676',59328,59304.156,59328.26666666667,16.97032356262207,17.036725997924805,18.064300537109375
b'4273676',59332,59304.156,59332.3,17.21569061279297,17.262964248657227,18.2249755859375
b'4276481',59190,59190.15,59190.342599999996,17.468759536743164,17.747011184692383,17.536832809448242
b'4276481',59191,59190.152,59191.3925,17.239187240600586,17.5302734375,17.318819046020508
b'4276481',59192,59190.152,59192.37,17.1143798828125,17.40256690979004,17.153287887573242
b'4276481',59193,59190.152,59193.280166666664,17.021665573120117,17.29753875732422,17.061710357666016
b'4276481',59194,59190.152,59194.332500000004,16.94818115234375,17.198139190673828,16.957202911376953
b'4276481',59195,59190.152,59195.27033333333,16.90418243408203,17.138805389404297,16.859588623046875
b'4276481',59198,59190.152,59198.3,16.774398803710938,16.993059158325195,16.72455596923828
b'4276481',59199,59190.152,59199.278,16.728084564208984,16.953109741210938,16.692718505859375
b'4276481',59200,59190.152,59200.31,16.702659606933594,16.8957576751709,16.63790512084961
b'4276481',59212,59190.152,59212.33,16.662960052490234,16.73035430908203,16.907394409179688
b'4276481',59216,59190.152,59216.22333333333,16.683834075927734,16.735830307006836,17.03708267211914
b'4276481',59219,59190.152,59219.27,16.708181381225586,16.7376708984375,17.114421844482422
b'4277056',59404,59401.29,59404.29,20.410900115966797,20.834064483642578,20.87345314025879
b'4277215',59313,59303.344,59313.3362,15.117746353149414,15.354656219482422,15.230291366577148
b'4277215',59315,59303.344,59315.236666666664,15.095409393310547,15.259117126464844,15.246138572692871
b'4277215',59316,59303.344,59316.41,15.068269729614258,15.237183570861816,15.29272174835205
b'4277215',59317,59303.344,59317.230200000005,15.028701782226562,15.203361511230469,15.33431625366211
b'4277215',59318,59303.344,59318.2475,15.054834365844727,15.17577075958252,15.374229431152344
b'4277215',59319,59303.344,59319.2475,15.066681861877441,15.196037292480469,15.405736923217773
b'4277215',59320,59303.344,59320.265,15.044184684753418,15.150012969970703,15.444378852844238
b'4277215',59321,59303.344,59321.25,15.040777206420898,15.131138801574707,15.535053253173828
b'4277215',59322,59303.344,59322.2564,15.024002075195312,15.102849960327148,15.587080955505371
b'4277306',59322,59307.266,59322.4,18.972824096679688,18.728973388671875,19.400659561157227
b'4277318',59226,59225.47,59226.63,20.511913299560547,20.657371520996094,20.56429672241211
b'4277318',59228,59225.47,59228.662500000006,19.741130828857422,19.88332748413086,19.92802619934082
b'4277318',59230,59225.47,59230.1705,19.49948501586914,19.514066696166992,19.719999313354492
b'4277318',59231,59225.47,59231.473,19.252639770507812,19.240076065063477,19.251449584960938
b'4277318',59235,59225.47,59235.47,18.573226928710938,18.750965118408203,18.674179077148438
b'4277318',59254,59225.47,59254.4108,18.803302764892578,19.56709861755371,19.191240310668945
b'4278197',59312,59305.285,59312.38,15.192503929138184,15.187759399414062,15.034143447875977
b'4278197',59313,59305.29,59313.3362,15.17721939086914,15.155670166015625,15.05537223815918
b'4278197',59314,59305.285,59314.29,15.183135986328125,15.137375831604004,15.055817604064941
b'4278197',59315,59305.285,59315.236666666664,15.20555591583252,15.135845184326172,15.067662239074707
b'4278197',59316,59305.285,59316.41,15.212420463562012,15.124244689941406,15.1182279586792
b'4278197',59317,59305.29,59317.230200000005,15.23896598815918,15.14134407043457,15.13619327545166
b'4278197',59318,59305.285,59318.2475,15.22364616394043,15.179046630859375,15.14146614074707
b'4278197',59319,59305.285,59319.2475,15.262506484985352,15.17464542388916,15.182058334350586
b'4278197',59320,59305.29,59320.2476,15.264896392822266,15.190031051635742,15.19904613494873
b'4278197',59321,59305.285,59321.25,15.297489166259766,15.235357284545898,15.235166549682617
b'4278197',59322,59305.285,59322.24483333333,15.285184860229492,15.267105102539062,15.27670669555664
b'4278197',59324,59305.285,59324.23416666667,15.335718154907227,15.304035186767578,15.354907989501953
b'4278197',59328,59305.285,59328.277,15.43101692199707,15.395173072814941,15.484923362731934
b'4278197',59332,59305.285,59332.3,15.50427532196045,15.432470321655273,15.652473449707031
b'4278197',59333,59305.285,59333.32,15.512306213378906,15.449028968811035,15.682228088378906
b'4278197',59334,59305.285,59334.32833333333,15.548800468444824,15.476656913757324,15.743661880493164
b'4278918',59246,59229.23,59246.23,19.889516830444336,19.8778133392334,20.098251342773438
b'4278918',59255,59229.23,59255.23,19.98647689819336,19.91412353515625,20.156404495239258
b'4281677',59313,59304.156,59313.3362,18.025535583496094,18.236059188842773,17.77277374267578
b'4281677',59317,59304.156,59317.230200000005,18.109668731689453,18.43846893310547,18.124061584472656
b'4281677',59318,59304.156,59318.2475,18.138025283813477,18.47981834411621,18.169721603393555
b'4281677',59319,59304.156,59319.24583333333,18.181228637695312,18.569957733154297,18.23902702331543
b'4281677',59320,59304.156,59320.265,18.299583435058594,18.667110443115234,18.350196838378906
b'4281677',59321,59304.156,59321.25,18.382347106933594,18.58721923828125,18.491641998291016
b'4281677',59324,59304.156,59324.232833333335,18.540977478027344,18.819049835205078,18.68663787841797
b'4281677',59328,59304.156,59328.26666666667,18.88068962097168,18.856590270996094,19.123905181884766
b'4281677',59332,59304.156,59332.3,19.18563461303711,19.257057189941406,19.537628173828125
b'4281832',59322,59321.266,59322.4,20.445056915283203,20.869844436645508,20.36748504638672
b'4283617',59246,59229.23,59246.23,18.240028381347656,18.754016876220703,18.48745346069336
b'4283617',59255,59229.23,59255.23,18.72534942626953,19.198745727539062,19.223678588867188
b'4283874',59027,59017.234,59027.27,19.710960388183594,19.686752319335938,20.075279235839844
b'4285464',58937,58937.387,58937.5252,18.057527542114258,18.070446014404297,18.385066986083984
b'4285487',58975,58975.42,58975.420000000006,19.024700164794922,18.756858825683594,20.40745735168457
b'428551',58975,58968.297,58975.42,18.311973571777344,18.10419273376465,19.028274536132812
b'428756',58937,58937.387,58937.5165,20.692182540893555,20.946056365966797,21.022090911865234
b'4289378',59347,59347.26,59347.26,18.372791290283203,18.624326705932617,17.892112731933594
b'4289378',59348,59347.26,59348.2745,18.054967880249023,18.257774353027344,17.690231323242188
b'4289378',59353,59347.26,59353.305,17.342666625976562,17.505067825317383,17.340087890625
b'4289378',59354,59347.26,59354.328,17.250980377197266,17.451580047607422,17.30560302734375
b'4289378',59357,59347.26,59357.31,17.253890991210938,17.385499954223633,17.379579544067383
b'4289378',59359,59347.26,59359.29,17.307220458984375,17.420494079589844,17.457826614379883
b'4289378',59362,59347.26,59362.345,17.39992904663086,17.514850616455078,17.622833251953125
b'4289378',59363,59347.26,59363.313833333326,17.437166213989258,17.527698516845703,17.6393985748291
b'4289378',59364,59347.26,59364.26,17.43675994873047,17.617610931396484,17.701404571533203
b'4289378',59367,59347.26,59367.259,17.565093994140625,17.639881134033203,17.76544761657715
b'4289378',59372,59347.26,59372.265,17.59233856201172,17.746349334716797,17.898550033569336
b'4289378',59374,59347.26,59374.2675,17.665687561035156,17.74468231201172,17.9603271484375
b'4289943',59246,59246.23,59246.23,20.9597110748291,20.735557556152344,20.405864715576172
b'4289943',59255,59246.23,59255.23,20.46441650390625,20.288368225097656,20.462013244628906
b'4291301',59129,59129.26,59129.43659999999,16.514480590820312,16.838674545288086,16.390460968017578
b'4291301',59131,59129.26,59131.4874,16.294414520263672,16.610366821289062,16.159793853759766
b'4291301',59132,59129.266,59132.55,16.26556968688965,16.577741622924805,16.10223388671875
b'4291301',59134,59129.266,59134.10966666666,16.193748474121094,16.507686614990234,16.080883026123047
b'4291301',59135,59129.266,59135.42,16.174152374267578,16.49557113647461,16.029132843017578
b'4291301',59136,59129.266,59136.41966666666,16.172842025756836,16.448001861572266,16.061189651489258
b'4291301',59138,59129.266,59138.380833333336,16.169612884521484,16.424884796142578,16.098560333251953
b'4291301',59139,59129.266,59139.38,16.16476058959961,16.429405212402344,16.081951141357422
b'4291301',59140,59129.266,59140.357166666676,16.17266082763672,16.397266387939453,16.100730895996094
b'4291301',59142,59129.26,59142.3412,16.17654037475586,16.406909942626953,16.13228988647461
b'4291301',59143,59129.266,59143.3775,16.14179229736328,16.328601837158203,16.14394760131836
b'4291301',59144,59129.26,59144.407400000004,16.123950958251953,16.33861541748047,16.166767120361328
b'4291301',59145,59129.266,59145.37,16.104249954223633,16.34081268310547,16.19826889038086
b'4291301',59146,59129.266,59146.33533333333,16.094970703125,16.338287353515625,16.189861297607422
b'4291301',59147,59129.266,59147.48,16.082956314086914,16.316713333129883,16.24853515625
b'4291301',59148,59129.266,59148.53,16.119571685791016,16.312889099121094,16.309091567993164
b'4291301',59156,59129.26,59156.4456,16.146997451782227,16.26320457458496,16.490039825439453
b'4291301',59157,59129.266,59157.46,16.174518585205078,16.289226531982422,16.522844314575195
b'4291301',59158,59129.266,59158.3555,16.156600952148438,16.282127380371094,16.542367935180664
b'4293053',59246,59229.23,59246.23,16.44144058227539,16.46246337890625,16.461671829223633
b'4293053',59255,59229.23,59255.23,16.642120361328125,16.664731979370117,16.820520401000977
b'4294195',59361,59360.324,59361.29383333333,18.417003631591797,18.521677017211914,18.710086822509766
b'4294195',59363,59360.324,59363.31,17.158523559570312,17.254545211791992,17.435260772705078
b'4294195',59364,59360.32,59364.26,16.840248107910156,16.96627426147461,17.136140823364258
b'4294195',59365,59360.32,59365.27,16.52315902709961,16.683382034301758,16.790891647338867
b'4294195',59366,59360.32,59366.27,16.280363082885742,16.40796661376953,16.486412048339844
b'4294195',59367,59360.324,59367.25716666667,16.059894561767578,16.19762420654297,16.232147216796875
b'4294195',59368,59360.32,59368.285,15.859243392944336,15.953761100769043,16.045564651489258
b'4294195',59370,59360.32,59370.28,15.535846710205078,15.611411094665527,15.609503746032715
b'4294195',59372,59360.32,59372.265,15.275352478027344,15.425463676452637,15.331864356994629
b'4294195',59373,59360.32,59373.2675,15.176552772521973,15.295068740844727,15.223556518554688
b'4294195',59374,59360.32,59374.2675,15.128938674926758,15.225024223327637,15.137261390686035
b'4294195',59377,59360.32,59377.27,14.93681526184082,15.031662940979004,14.966139793395996
b'4294195',59389,59360.32,59389.27,14.826883316040039,14.826061248779297,15.148645401000977
b'4295081',59254,59248.445,59254.4108,19.012889862060547,18.95339012145996,19.053176879882812
b'4297341',59337,59332.3,59337.27,19.377721786499023,20.608272552490234,20.044713973999023
b'4297341',59338,59332.3,59338.27,19.385719299316406,20.516828536987305,20.27235984802246
b'4297341',59342,59332.3,59342.26,18.120803833007812,19.37401008605957,18.990262985229492
b'4297341',59343,59332.3,59343.243166666674,18.021915435791016,19.15973663330078,18.87325096130371
b'4297341',59344,59332.3,59344.27,17.98997688293457,18.79989242553711,18.718860626220703
b'4297341',59345,59332.3,59345.23366666667,17.970359802246094,18.659353256225586,18.715116500854492
b'4297341',59346,59332.3,59346.28,17.926040649414062,18.400562286376953,18.45785140991211
b'4297341',59347,59332.3,59347.26,17.84075164794922,18.202198028564453,18.4486083984375
b'4297341',59348,59332.3,59348.2745,17.807353973388672,18.206098556518555,18.3844051361084
b'4297341',59353,59332.3,59353.305,17.594738006591797,17.745418548583984,18.316328048706055
b'4297341',59354,59332.3,59354.328,17.600704193115234,17.695186614990234,18.28426742553711
b'4297341',59357,59332.3,59357.31,17.65001678466797,17.6617431640625,18.529178619384766
b'4297341',59359,59332.3,59359.29,17.763683319091797,17.70052146911621,18.786056518554688
b'4297912',59246,59229.23,59246.23,18.319236755371094,18.05919075012207,19.73675537109375
b'4297912',59255,59229.23,59255.23,18.816089630126953,18.40362548828125,20.194833755493164
b'4298668',59212,59210.156,59212.33,16.95661163330078,16.986589431762695,16.91901969909668
b'4298668',59216,59210.156,59216.22333333333,16.72138214111328,16.69769287109375,16.755207061767578
b'4298668',59219,59210.156,59219.27,16.73930549621582,16.68343734741211,16.812511444091797
b'4298668',59222,59210.156,59222.257000000005,16.7769832611084,16.704830169677734,16.878684997558594
b'4298668',59225,59210.156,59225.28,16.817230224609375,16.763532638549805,16.96575164794922
b'4298668',59229,59210.156,59229.23,16.85064697265625,16.791011810302734,17.07855987548828
b'4298681',59389,59380.27,59389.27,16.338062286376953,16.256742477416992,16.288524627685547
b'4298681',59394,59380.27,59394.28,16.396926879882812,16.260536193847656,16.373886108398438
b'4298681',59400,59380.27,59400.27,16.440452575683594,16.352596282958984,16.525358200073242
b'4298681',59406,59380.27,59406.27,16.509967803955078,16.462642669677734,16.704559326171875
b'4299688',59135,59134.29,59135.42,15.609689712524414,16.156335830688477,15.474693298339844
b'4299688',59136,59134.293,59136.41966666666,16.331485748291016,16.56224250793457,16.581893920898438
b'4299688',59138,59134.293,59138.380833333336,16.514484405517578,16.5064697265625,16.712982177734375
b'4299688',59139,59134.29,59139.38,16.161624908447266,16.206302642822266,16.433834075927734
b'4299688',59140,59134.293,59140.357166666676,15.874393463134766,15.874801635742188,16.108856201171875
b'4299688',59142,59134.29,59142.3412,15.41391372680664,15.472991943359375,15.671979904174805
b'4299688',59143,59134.29,59143.3775,15.242476463317871,15.325106620788574,15.53075885772705
b'4299688',59144,59134.29,59144.407400000004,15.080474853515625,15.13687515258789,15.41110897064209
b'4299688',59145,59134.29,59145.37,15.00678539276123,14.98703384399414,15.293587684631348
b'4299688',59146,59134.293,59146.33533333333,14.869564056396484,14.89168930053711,15.190225601196289
b'4299688',59147,59134.29,59147.48,14.773940086364746,14.714404106140137,15.134756088256836
b'4299688',59148,59134.29,59148.53,14.708900451660156,14.593926429748535,15.082809448242188
b'4299688',59156,59134.29,59156.4456,14.361066818237305,14.391916275024414,14.93190860748291
b'4299688',59157,59134.29,59157.46,14.393226623535156,14.406271934509277,14.968490600585938
b'4299688',59158,59134.293,59158.3555,14.452648162841797,14.400501251220703,15.007010459899902
b'4299688',59160,59134.29,59160.44,14.621871948242188,14.459922790527344,15.18330192565918
b'4299688',59161,59134.29,59161.44,14.696990013122559,14.477519035339355,15.31198501586914
b'4299688',59162,59134.29,59162.46,14.792407989501953,14.490488052368164,15.39228630065918
b'4299688',59163,59134.29,59163.37,14.867774963378906,14.480737686157227,15.460203170776367
b'4299850',59136,59135.42,59136.41966666666,19.796428680419922,18.844812393188477,18.925865173339844
b'4299850',59138,59135.42,59138.380833333336,16.86003875732422,17.029495239257812,16.78919792175293
b'4299850',59139,59135.42,59139.38,16.27639389038086,16.514846801757812,16.24329376220703
b'4299850',59140,59135.42,59140.357166666676,15.847639083862305,16.11359977722168,15.800690650939941
b'4299850',59142,59135.426,59142.3412,15.226664543151855,15.51578140258789,15.200180053710938
b'4299850',59143,59135.42,59143.3775,14.97270393371582,15.293745040893555,14.92843246459961
b'4299850',59144,59135.426,59144.407400000004,14.748467445373535,15.053062438964844,14.694165229797363
b'4299850',59145,59135.42,59145.37,14.577960968017578,14.889487266540527,14.465707778930664
b'4299850',59146,59135.42,59146.33533333333,14.407821655273438,14.72166919708252,14.304840087890625
b'4299850',59147,59135.42,59147.48,14.259248733520508,14.593242645263672,14.150605201721191
b'4299850',59148,59135.42,59148.53,14.15347671508789,14.499977111816406,14.041921615600586
b'4299850',59156,59135.426,59156.4456,13.982039451599121,14.666338920593262,13.895763397216797
b'4299850',59157,59135.42,59157.46,14.00827407836914,14.689492225646973,13.948320388793945
b'4299850',59158,59135.42,59158.3555,14.031920433044434,14.715925216674805,13.979996681213379
b'4299850',59160,59135.42,59160.44,14.159852027893066,14.862543106079102,14.101865768432617
b'4299850',59161,59135.42,59161.44,14.226895332336426,14.941354751586914,14.161928176879883
b'4299850',59162,59135.42,59162.46,14.316850662231445,15.023002624511719,14.227801322937012
b'4299850',59163,59135.42,59163.37,14.382287979125977,15.120763778686523,14.286355018615723
b'4299850',59164,59135.42,59164.445166666665,14.423750877380371,15.194133758544922,14.387996673583984
b'4300863',59027,59014.203,59027.27,19.986412048339844,20.507476806640625,19.889808654785156
b'4301831',59291,59280.3,59291.41,20.377094268798828,20.22003173828125,19.96234893798828
b'4303989',59322,59309.26,59322.4,18.249027252197266,18.69959259033203,18.17437171936035
b'4306012',59313,59312.23,59313.327750000004,20.664443969726562,20.89641571044922,20.188730239868164
b'4306012',59317,59312.23,59317.230200000005,18.730722427368164,19.026905059814453,18.370012283325195
b'4306012',59318,59312.23,59318.2475,18.381807327270508,18.67298126220703,17.967731475830078
b'4306012',59319,59312.23,59319.24583333333,18.103736877441406,18.356163024902344,17.69300079345703
b'4306012',59320,59312.23,59320.265,17.852203369140625,18.134876251220703,17.456798553466797
b'4306012',59321,59312.23,59321.25,17.550479888916016,17.78775978088379,17.25175666809082
b'4306012',59324,59312.23,59324.232833333335,16.87641143798828,17.027921676635742,16.673389434814453
b'4306012',59328,59312.23,59328.26666666667,16.41102409362793,16.489761352539062,16.409420013427734
b'4306012',59332,59312.23,59332.3,16.3829345703125,16.401824951171875,16.462921142578125
b'4306012',59335,59312.23,59335.41,16.4407958984375,16.398441314697266,16.541423797607422
b'4306012',59337,59312.23,59337.27,16.465526580810547,16.421653747558594,16.591899871826172
b'4306012',59338,59312.23,59338.27,16.496274948120117,16.478530883789062,16.638790130615234
b'4306337',59166,59166.4,59166.4,15.565791130065918,15.69156551361084,15.468338012695312
b'4306337',59167,59166.395,59167.378666666664,15.469056129455566,15.604375839233398,15.365684509277344
b'4306337',59169,59166.395,59169.3565,15.366429328918457,15.50416374206543,15.27644157409668
b'4306337',59170,59166.4,59170.39,15.336465835571289,15.44005012512207,15.219039916992188
b'4306337',59172,59166.4,59172.39,15.269350051879883,15.38499641418457,15.185650825500488
b'4306337',59173,59166.4,59173.39,15.243249893188477,15.380218505859375,15.163349151611328
b'4306337',59183,59166.4,59183.39,15.046515464782715,15.199919700622559,15.122942924499512
b'4306337',59184,59166.395,59184.244666666666,15.017565727233887,15.190567016601562,15.128172874450684
b'4306337',59185,59166.4,59185.23,15.018139839172363,15.169254302978516,15.14433765411377
b'4306337',59187,59166.4,59187.42,15.015201568603516,15.16165542602539,15.186594009399414
b'4306337',59188,59166.395,59188.295000000006,14.978584289550781,15.143908500671387,15.218154907226562
b'4306337',59189,59166.4,59189.37,15.002412796020508,15.167600631713867,15.252490043640137
b'4306337',59190,59166.4,59190.342599999996,15.027174949645996,15.16636848449707,15.317558288574219
b'4306337',59191,59166.4,59191.3925,15.019139289855957,15.146416664123535,15.333118438720703
b'4306337',59192,59166.4,59192.37,15.019229888916016,15.186237335205078,15.362499237060547
b'4306337',59193,59166.395,59193.280166666664,15.050864219665527,15.166654586791992,15.428583145141602
b'4306337',59194,59166.4,59194.332500000004,15.055583953857422,15.172663688659668,15.445160865783691
b'4306337',59195,59166.395,59195.27033333333,15.06472110748291,15.180156707763672,15.453777313232422
b'4306807',59373,59373.26,59373.2675,18.65941619873047,18.759849548339844,18.325111389160156
b'4306807',59374,59373.26,59374.2675,17.256244659423828,17.461408615112305,17.07822036743164
b'4306807',59377,59373.26,59377.27,15.447669982910156,15.711015701293945,15.300773620605469
b'4306807',59389,59373.26,59389.27,13.602423667907715,14.156890869140625,13.439920425415039
b'4306807',59394,59373.26,59394.28,13.54072380065918,14.267230033874512,13.45598316192627
b'4306807',59400,59373.26,59400.27,13.765543937683105,14.495233535766602,13.648357391357422
b'4307235',59332,59331.29,59332.3,18.956396102905273,19.05205535888672,19.271636962890625
b'4307235',59335,59331.29,59335.41,18.316200256347656,18.346431732177734,18.408668518066406
b'4307235',59337,59331.29,59337.27,17.994449615478516,18.06208038330078,18.172996520996094
b'4307235',59338,59331.29,59338.27,17.918384552001953,17.969058990478516,18.015331268310547
b'4307235',59342,59331.29,59342.26,17.458213806152344,17.556650161743164,17.568580627441406
b'4307235',59343,59331.293,59343.243166666674,17.3812255859375,17.434654235839844,17.421875
b'4307235',59344,59331.29,59344.27,17.252120971679688,17.340396881103516,17.363744735717773
b'4307235',59345,59331.293,59345.23366666667,17.188941955566406,17.225290298461914,17.3289794921875
b'4307235',59346,59331.29,59346.28,17.15742301940918,17.162006378173828,17.30904769897461
b'4307235',59347,59331.29,59347.26,17.10740089416504,17.12916374206543,17.357559204101562
b'4307235',59348,59331.293,59348.2745,17.127948760986328,17.0816707611084,17.401535034179688
b'4307235',59353,59331.293,59353.305,17.334505081176758,17.150997161865234,18.010272979736328
b'4307235',59354,59331.293,59354.328,17.412185668945312,17.26260757446289,18.186317443847656
b'4307235',59357,59331.29,59357.31,17.75603485107422,17.520828247070312,18.475521087646484
b'4307235',59359,59331.29,59359.29,17.846771240234375,17.62261199951172,18.547758102416992
b'4308333',58975,58968.297,58975.42,16.891721725463867,17.423492431640625,16.82334327697754
b'4308584',59322,59297.27,59322.4,18.878244400024414,19.43868637084961,19.309947967529297
b'4308593',59313,59304.156,59313.3362,18.02008819580078,17.975051879882812,18.322078704833984
b'4308593',59317,59304.156,59317.230200000005,18.20139503479004,18.077552795410156,18.445903778076172
b'4308593',59318,59304.156,59318.2475,18.18507957458496,18.023359298706055,18.504732131958008
b'4308593',59319,59304.156,59319.24583333333,18.231578826904297,18.157054901123047,18.514427185058594
b'4308593',59320,59304.156,59320.265,18.266216278076172,18.18146514892578,18.53538703918457
b'4308593',59321,59304.156,59321.25,18.33732795715332,18.188901901245117,18.607860565185547
b'4308593',59324,59304.156,59324.232833333335,18.412944793701172,18.349414825439453,18.79552459716797
b'4308593',59328,59304.156,59328.26666666667,18.556243896484375,18.365299224853516,18.82425308227539
b'4308593',59332,59304.156,59332.3,18.724544525146484,18.608089447021484,19.21759033203125
b'4309237',59183,59176.254,59183.39,15.156559944152832,15.382993698120117,15.247865676879883
b'4309237',59184,59176.254,59184.244666666666,14.981160163879395,15.19983196258545,15.058494567871094
b'4309237',59185,59176.254,59185.23,14.793107986450195,15.029149055480957,14.844718933105469
b'4309237',59187,59176.254,59187.42,14.466611862182617,14.710098266601562,14.522103309631348
b'4309237',59188,59176.254,59188.295000000006,14.375786781311035,14.632272720336914,14.393006324768066
b'4309237',59189,59176.254,59189.37,14.290642738342285,14.571622848510742,14.32975959777832
b'4309237',59190,59176.258,59190.342599999996,14.228240966796875,14.572275161743164,14.257892608642578
b'4309237',59191,59176.254,59191.3925,14.189005851745605,14.595287322998047,14.225961685180664
b'4309237',59192,59176.254,59192.37,14.166135787963867,14.628082275390625,14.19759750366211
b'4309237',59193,59176.254,59193.280166666664,14.15615463256836,14.669206619262695,14.205982208251953
b'4309237',59194,59176.254,59194.332500000004,14.135865211486816,14.69594955444336,14.185873031616211
b'4309237',59195,59176.254,59195.27033333333,14.125791549682617,14.702787399291992,14.192591667175293
b'4309237',59198,59176.254,59198.3,14.176826477050781,14.783988952636719,14.280352592468262
b'4309237',59199,59176.254,59199.278,14.232938766479492,14.820914268493652,14.334578514099121
b'4309237',59200,59176.254,59200.31,14.285673141479492,14.886505126953125,14.344131469726562
b'4313325',59252,59248.133,59252.2152,15.458279609680176,15.587671279907227,15.413713455200195
b'4313325',59255,59248.13,59255.23,15.406932830810547,15.507251739501953,15.401782035827637
b'4313325',59258,59248.13,59258.23,15.481264114379883,15.605106353759766,15.529605865478516
b'4313325',59267,59248.13,59267.23,15.496912002563477,15.61894416809082,15.6469144821167
b'4313325',59272,59248.13,59272.235,15.576001167297363,15.667150497436523,15.81625747680664
b'4313325',59277,59248.13,59277.24,15.622836112976074,15.700376510620117,15.980629920959473
b'4315256',59161,59160.44,59161.44,18.401630401611328,18.21832847595215,18.054351806640625
b'4315256',59162,59160.44,59162.46,17.236289978027344,17.369178771972656,17.16699981689453
b'4315256',59163,59160.44,59163.37,16.63212776184082,16.79690170288086,16.566238403320312
b'4315256',59164,59160.44,59164.445166666665,16.08175277709961,16.28270149230957,16.026044845581055
b'4315256',59166,59160.44,59166.4,15.411386489868164,15.648155212402344,15.409549713134766
b'4315256',59167,59160.44,59167.378666666664,15.141618728637695,15.423308372497559,15.123005867004395
b'4315256',59169,59160.44,59169.3565,14.75167179107666,14.997101783752441,14.706501007080078
b'4315256',59170,59160.44,59170.39,14.559741020202637,14.835391998291016,14.51261043548584
b'4315256',59172,59160.44,59172.39,14.284645080566406,14.597015380859375,14.239175796508789
b'4315256',59173,59160.44,59173.39,14.19599723815918,14.518074989318848,14.11845588684082
b'4315256',59183,59160.44,59183.39,14.04924201965332,14.709280014038086,14.047243118286133
b'4315256',59184,59160.44,59184.244666666666,14.071584701538086,14.75656509399414,14.103289604187012
b'4315256',59185,59160.44,59185.23,14.13025951385498,14.778167724609375,14.142818450927734
b'4315256',59187,59160.44,59187.42,14.292750358581543,14.974800109863281,14.260009765625
b'4315256',59188,59160.44,59188.295000000006,14.349909782409668,15.047078132629395,14.314078330993652
b'4315256',59189,59160.44,59189.37,14.425189971923828,15.1435546875,14.388276100158691
b'4315256',59190,59160.445,59190.342599999996,14.490853309631348,15.20270824432373,14.46183967590332
b'4316470',59161,59160.44,59161.44,19.4698429107666,19.34292984008789,19.998584747314453
b'4316470',59162,59160.44,59162.46,18.606369018554688,18.43743896484375,18.988025665283203
b'4316470',59163,59160.44,59163.37,18.08050537109375,17.998275756835938,18.372211456298828
b'4316470',59164,59160.44,59164.445166666665,17.59961700439453,17.529354095458984,17.83840560913086
b'4316470',59166,59160.44,59166.4,17.05432891845703,17.01116943359375,17.286252975463867
b'4316470',59167,59160.44,59167.378666666664,16.81326675415039,16.755449295043945,16.96994972229004
b'4316470',59169,59160.44,59169.3565,16.578353881835938,16.528072357177734,16.689037322998047
